listing_id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood,district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenity_score,number_of_reviews,review_scores_rating,license,instant_bookable,monthly_earning_€,type
600839816379108397,436035745,Gabriela,0.85,0.67,F,9,9,T,Madrid,Embajadores,Centro,40.40921299838528,-3.7059385310104873,Entire place,8,1,2,4,1,0,0.0,T,F,1336.5,airbnb
601074197787406515,66870577,Alejandra,1.0,0.96,F,0,0,T,Madrid,Berruguete,Tetuán,40.45776,-3.7027,Entire place,1,1,1,1,2,8,4.75,T,F,1509.66,airbnb
601084763411242663,140446987,Enrique,1.0,0.99,F,3,3,T,Madrid,Universidad,Centro,40.424810483896096,-3.702909003218776,Entire place,3,1,1,1,2,3,5.0,T,T,3564.0,airbnb
604479171133115045,144158156,Eduardo,0.92,0.71,F,0,0,T,Madrid,Simancas,San Blas - Canillejas,40.42733292868141,-3.628193725299547,Private room,1,1,1,1,4,4,5.0,T,T,533.2800000000001,airbnb
601099134821279651,459334315,Torsan,0.0,0.0,F,1,1,F,Madrid,Sol,Centro,40.418163,-3.702662,Entire place,10,1,4,5,4,3,5.0,T,T,3409.23,airbnb
601260447790077517,45605559,Francesco,0.93,0.85,F,21,21,T,Madrid,Rios Rosas,Chamberí,40.44269569141264,-3.700032917519889,Entire place,6,2,2,3,1,1,2.0,T,F,4158.0,airbnb
601306813524662187,387796458,Habiba,0.8,0.83,F,0,0,T,Madrid,San Pascual,Ciudad Lineal,40.44285,-3.64977,Entire place,4,1,1,1,2,2,5.0,T,T,653.4000000000001,airbnb
604808740481711602,45540410,Sergio,0.8,0.56,F,1,1,T,Madrid,Arcos,San Blas - Canillejas,40.41996824709474,-3.61620888401991,Private room,1,1,1,1,2,1,5.0,T,F,823.68,airbnb
604816851796440640,185467484,Mery,1.0,0.5,F,0,0,T,Madrid,San Isidro,Carabanchel,40.397019847558624,-3.730157968521804,Private room,1,1,1,1,3,4,4.5,T,F,821.7,airbnb
604822136599720326,448586848,Fernando,1.0,0.99,F,0,0,T,Madrid,Sol,Centro,40.41838802927663,-3.7034122442076858,Entire place,6,2,2,3,4,2,4.5,T,T,6513.952499999999,airbnb
604852071010572643,44609768,Mahdrid,1.0,0.95,F,5,5,T,Madrid,Palacio,Centro,40.41714,-3.71281,Entire place,5,2,2,3,1,0,0.0,T,F,3649.8,airbnb
604935966539434551,272221652,Andres,0.9,1.0,F,1,1,T,Madrid,Legazpi,Arganzuela,40.38541204929911,-3.6924743109203977,Entire place,4,1,1,2,2,14,4.43,T,F,454.6575,airbnb
601313580185440232,394271059,Ivan,1.0,1.0,F,0,0,F,Madrid,San Pascual,Ciudad Lineal,40.442939039398745,-3.655391710017004,Entire place,6,1,3,4,5,3,5.0,T,T,3118.5,airbnb
601334365067984821,453469962,Farid,1.0,1.0,F,1,1,T,Madrid,Pradolongo,Usera,40.37900969788243,-3.711628329910644,Private room,2,1,2,2,2,0,0.0,T,F,59.4,airbnb
601355828084622469,453481746,Borja,1.0,0.67,F,1,1,T,Madrid,Goya,Salamanca,40.4270095920593,-3.6733121289950654,Entire place,2,1,1,1,0,1,5.0,T,F,4425.3,airbnb
601409969094708122,141861611,Mario,1.0,1.0,F,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.4255315246929,-3.713311895997978,Entire place,4,1,2,3,4,0,0.0,T,F,4306.5,airbnb
605012123499045765,216894433,Nelli,1.0,0.99,F,2,2,T,Madrid,Butarque,Villaverde,40.354248,-3.682477,Private room,1,1,1,2,1,6,4.83,T,T,428.9175,airbnb
605081801353484013,427083647,Jose Antonio,1.0,0.0,F,0,0,F,Madrid,Butarque,Villaverde,40.35491112919716,-3.6830425355781946,Entire place,6,2,3,5,2,0,0.0,T,F,287.1,airbnb
601501961353499919,453517550,Catalina,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.412324098965975,-3.715783031661911,Entire place,4,2,2,2,1,5,5.0,T,F,1495.23,airbnb
605151886322434733,409681038,Marvin David,0.7,0.96,F,0,0,T,Madrid,Hellín,San Blas - Canillejas,40.42853,-3.61309,Private room,2,1,1,1,1,8,4.75,T,F,588.3428571428573,airbnb
605410290510944533,4839888,Alicia,0.98,0.99,F,23,23,T,Madrid,Embajadores,Centro,40.40999413588116,-3.708021390002157,Entire place,6,2,3,4,4,0,0.0,T,T,1213.74,airbnb
601684908572414447,453550439,Fidel,1.0,0.88,F,0,0,T,Madrid,Valverde,Fuencarral - El Pardo,40.487107927866624,-3.686616486510596,Private room,1,1,2,1,1,2,4.0,T,F,79.2,airbnb
605643879332917248,354885966,Manuelle,0.92,0.83,F,1,1,T,Madrid,Universidad,Centro,40.42132160088645,-3.7046523586310616,Private room,2,1,1,1,3,2,3.5,T,T,376.2,airbnb
601743189889412716,11754581,Celita,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.41252336847295,-3.699951714971236,Entire place,4,1,1,3,3,5,4.4,T,T,1256.31,airbnb
605789044482363317,148611673,Esperanza,0.8,0.75,F,1,1,T,Madrid,Prosperidad,Chamartín,40.44090910788313,-3.6782223484188368,Entire place,7,3,4,7,0,0,0.0,T,T,14008.5,airbnb
606183263109130096,25827676,Constanza,1.0,0.83,F,0,0,T,Madrid,Palacio,Centro,40.41988,-3.71093,Entire place,4,1,1,2,3,4,5.0,T,F,4036.60125,airbnb
606247796463981437,334441936,Dany & Paul,1.0,0.99,F,11,11,T,Madrid,Castilla,Chamartín,40.477815074193735,-3.682967992973615,Private room,2,1,1,1,2,0,0.0,T,T,1598.85,airbnb
606300211227962734,84775518,Luis,1.0,1.0,F,0,0,T,Madrid,Pacífico,Retiro,40.40650210409028,-3.674220943270155,Private room,1,1,1,1,3,5,4.8,T,F,356.4,airbnb
601967999683792643,342747056,Israel Sergio,0.83,0.5,F,3,3,T,Madrid,Valverde,Fuencarral - El Pardo,40.485455,-3.688452,Private room,1,1,1,1,0,0,0.0,T,F,522.72,airbnb
602032678877782991,6856521,Mauricio,1.0,1.0,F,2,2,T,Madrid,Universidad,Centro,40.42568142208664,-3.705953617588908,Entire place,3,1,1,1,1,1,5.0,T,T,3118.5,airbnb
602056308197384148,436691592,Maria Alejandra,1.0,1.0,F,0,0,T,Madrid,Cármenes,Latina,40.4037489922759,-3.731150311315391,Private room,2,1,1,1,2,10,4.8,T,F,419.76,airbnb
606924999834768559,87346093,Carmen,1.0,0.79,F,0,0,T,Madrid,Almenara,Tetuán,40.46997019940655,-3.693779358037565,Private room,1,1,1,1,3,9,5.0,T,F,222.75,airbnb
607017351445127578,454666243,Maria,0.92,0.64,F,1,1,T,Madrid,Valdeacederas,Tetuán,40.46674,-3.69684,Entire place,4,1,2,4,3,0,0.0,T,F,1158.3,airbnb
607029213192171946,176804300,Laura,1.0,1.0,F,0,0,T,Madrid,Valdezarza,Moncloa - Aravaca,40.463352,-3.718093,Private room,1,1,3,1,0,4,4.75,T,T,623.6999999999999,airbnb
607033866858490401,1363279,Jose,1.0,0.89,F,0,0,T,Madrid,Embajadores,Centro,40.41118163427208,-3.704973325201438,Private room,1,1,1,1,3,3,5.0,T,F,757.3499999999999,airbnb
602071832360291475,453492239,Doraliza Eugenia,0.33,1.0,F,0,0,T,Madrid,Vista Alegre,Carabanchel,40.38010978890991,-3.7464397095166704,Private room,1,1,1,1,2,0,0.0,T,T,297.0,airbnb
602072430818829425,63515776,Alvaro,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.4168,-3.71109,Entire place,4,2,2,2,4,6,5.0,T,F,4746.67875,airbnb
602082651008804244,35640485,Marineh,0.6,0.61,F,3,3,T,Madrid,Sol,Centro,40.41838,-3.70407,Private room,1,1,1,1,0,2,5.0,T,F,841.5,airbnb
602129811657836028,245051449,Jorge,1.0,1.0,T,1,1,T,Madrid,Ibiza,Retiro,40.419762,-3.673066,Entire place,6,1,2,3,0,0,0.0,T,T,1798.5,airbnb
607072233451465723,300413126,Emilie,1.0,1.0,F,0,0,T,Madrid,Canillas,Hortaleza,40.46353758744162,-3.644971430089468,Entire place,7,2,3,5,3,0,0.0,T,F,3158.925,airbnb
607139683227839535,27992792,Iratxe,1.0,1.0,F,0,0,T,Madrid,Bellas Vistas,Tetuán,40.45494340587898,-3.7086055013682944,Private room,2,1,1,1,4,5,4.8,T,F,1183.0500000000002,airbnb
607146436013707102,10313526,Mikael,1.0,0.75,F,1,1,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.43221,-3.64379,Entire place,6,1,3,4,4,0,0.0,T,F,2740.0371428571425,airbnb
602514704557007949,453730524,Almar,0.75,0.5,F,0,0,F,Madrid,Universidad,Centro,40.422333234823576,-3.7068500243109375,Entire place,6,1,2,3,5,0,0.0,T,F,1980.0,airbnb
607158047489319776,185671140,Teresa,1.0,1.0,F,0,0,F,Madrid,Guindalera,Salamanca,40.43139874098068,-3.670325332222015,Entire place,4,2,2,2,4,0,0.0,T,T,4132.754999999999,airbnb
602591336891430810,164453085,Manuel,1.0,1.0,F,6,6,T,Madrid,Justicia,Centro,40.42024130449828,-3.6991236265121046,Entire place,3,1,1,1,2,6,4.67,T,T,1109.295,airbnb
607644799273519706,52642187,Iván,1.0,0.95,F,1,1,T,Madrid,Cuatro Caminos,Tetuán,40.45606,-3.70161,Entire place,2,1,1,1,3,4,4.5,T,T,1736.46,airbnb
607656064251647256,15514847,Christian,1.0,1.0,F,2,2,T,Madrid,Embajadores,Centro,40.40904291980683,-3.706040594952928,Entire place,3,1,2,2,1,0,0.0,T,T,1991.1375,airbnb
602640415457511285,453131148,Gustavo Daniel,1.0,1.0,F,0,0,T,Madrid,Puerta del Angel,Latina,40.40758209992552,-3.733149731221271,Entire place,2,1,1,1,2,2,5.0,T,T,13625.7,airbnb
607687886393516833,453733938,Jaime,1.0,1.0,F,0,0,T,Madrid,Aluche,Latina,40.39563262243147,-3.768124343418619,Entire place,3,1,2,2,1,2,3.0,T,T,3524.4,airbnb
602654218151433320,453752014,Mónica,1.0,1.0,F,0,0,F,Madrid,Cortes,Centro,40.416949894697616,-3.697545900808883,Entire place,6,1,3,5,2,6,4.67,T,F,4750.02,airbnb
607692268530511424,454809758,Daniel,0.9,1.0,F,0,0,T,Madrid,Trafalgar,Chamberí,40.43189733914876,-3.7006263731452536,Entire place,6,1,2,3,4,4,3.75,T,T,6067.049999999999,airbnb
602714561912565595,274515203,Santi,1.0,0.0,F,0,0,F,Madrid,Almendrales,Usera,40.3843400494962,-3.700194461840285,Entire place,3,1,2,2,0,0,0.0,T,T,1195.92,airbnb
602762318836804439,28786243,Emilio,1.0,1.0,T,106,106,T,Madrid,Universidad,Centro,40.42190624305249,-3.702129263119064,Entire place,2,1,1,1,4,3,5.0,T,T,4945.446,airbnb
607716836106992262,454814194,Javier,1.0,1.0,F,0,0,T,Madrid,Cortes,Centro,40.41428543902149,-3.70122386782089,Entire place,4,1,2,2,2,5,4.6,T,F,1514.9475,airbnb
607719917968880113,454815773,Enrique,1.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.41954169445096,-3.709976915517557,Entire place,6,1,4,4,1,2,5.0,T,F,5065.087500000001,airbnb
607731445493626847,158613160,Sara,0.8,1.0,F,0,0,F,Madrid,Puerta del Angel,Latina,40.413307,-3.728984,Private room,1,1,1,1,0,0,0.0,T,T,29.7,airbnb
607771023746560976,123768137,Pamela,1.0,0.0,F,0,0,T,Madrid,Almenara,Tetuán,40.474416945846926,-3.692599053392979,Private room,1,2,2,1,1,0,0.0,T,F,548.4599999999999,airbnb
607776795455111215,419753877,Marsia Isabel,1.0,1.0,F,0,0,T,Madrid,San Isidro,Carabanchel,40.39282794482926,-3.7306512775338216,Private room,2,1,1,1,0,3,3.33,T,T,178.2,airbnb
602792160409424525,453793910,Elizabeth,1.0,0.97,F,0,0,F,Madrid,Canillejas,San Blas - Canillejas,40.44489090688951,-3.6135932377690008,Private room,1,1,1,1,4,10,4.8,T,F,107.415,airbnb
602801210452572124,434200137,Villamena,1.0,1.0,F,1,1,T,Madrid,Goya,Salamanca,40.4249667628551,-3.674788697168677,Entire place,7,2,4,5,3,8,4.25,T,F,5732.43,airbnb
602884705762868097,453823935,Alvarenga,1.0,0.83,F,0,0,F,Madrid,Argüelles,Moncloa - Aravaca,40.420658557487336,-3.716643048524887,Entire place,5,2,2,3,5,3,5.0,T,F,4234.2300000000005,airbnb
602913684096037134,143705251,Hamza,0.97,1.0,F,8,8,T,Madrid,Almagro,Chamberí,40.431126,-3.6963,Entire place,2,1,1,1,0,3,5.0,T,T,3775.86,airbnb
607789494389701548,189201580,Gaby,0.68,0.79,F,0,0,F,Madrid,San Isidro,Carabanchel,40.3890982574581,-3.7327636477338832,Private room,2,1,1,1,1,4,5.0,T,F,322.146,airbnb
602960334863286569,9939015,Andréa,1.0,0.95,F,1,1,T,Madrid,Palacio,Centro,40.41801372583509,-3.710390621153532,Entire place,2,1,1,1,3,8,4.88,T,F,2291.355,airbnb
603238911204092623,406611963,Javier,0.89,1.0,F,0,0,F,Madrid,Valverde,Fuencarral - El Pardo,40.484629789832105,-3.6851910048938272,Private room,1,1,1,1,0,2,5.0,T,T,569.25,airbnb
603249639178312265,172518550,Carol + Iván,1.0,1.0,F,1,1,T,Madrid,Sol,Centro,40.41711828551725,-3.702658816124706,Entire place,4,1,1,1,2,8,4.88,T,T,2912.49,airbnb
603327476696610508,401880889,Loreley,1.0,0.98,F,3,3,F,Madrid,San Diego,Puente de Vallecas,40.39513,-3.66876,Private room,1,1,1,1,3,11,4.18,T,T,222.75,airbnb
607799616247513616,31774454,Juan José,0.93,0.95,F,3,3,T,Madrid,Niño Jesús,Retiro,40.41026296202618,-3.67682955198513,Entire place,3,1,2,2,4,1,5.0,T,F,4200.075,airbnb
603357636168392790,25229337,David,1.0,0.0,F,0,0,T,Madrid,Embajadores,Centro,40.409309,-3.704646,Entire place,4,1,1,2,1,0,0.0,T,T,297.0,airbnb
607800298716142086,454573958,Ana,0.0,0.0,F,0,0,F,Madrid,Niño Jesús,Retiro,40.4075468343582,-3.673381385054521,Entire place,8,3,4,8,2,0,0.0,T,F,7425.0,airbnb
607824521963276156,32415345,Pavel,1.0,1.0,F,0,0,T,Madrid,Aluche,Latina,40.39774765131106,-3.758978986935258,Entire place,2,0,1,1,0,0,0.0,T,F,89.1,airbnb
607864838039390617,205343197,Lorena Maria,1.0,1.0,F,1,1,F,Madrid,Palacio,Centro,40.411797,-3.714731,Private room,1,1,1,1,0,4,5.0,T,T,999.9,airbnb
607869512688464409,1796775,Javier,0.6,0.3,F,1,1,F,Madrid,Palacio,Centro,40.412277,-3.712617,Entire place,3,1,1,1,1,0,0.0,T,F,763.29,airbnb
607933892273906798,452654155,Felipe,1.0,0.98,F,0,0,T,Madrid,Palacio,Centro,40.418617,-3.70986,Private room,3,1,1,1,2,4,5.0,T,T,297.0,airbnb
608042923458045056,123915223,Beatriz,1.0,1.0,F,0,0,T,Madrid,Cortes,Centro,40.41499731070235,-3.698594312086391,Entire place,2,1,1,1,3,2,4.0,T,T,5049.0,airbnb
603497366393607158,1243426,Miguel,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.42085,-3.70891,Entire place,3,1,1,2,2,0,0.0,T,F,2655.73,airbnb
603587658288963996,453831405,Lucía,1.0,1.0,F,0,0,T,Madrid,Comillas,Carabanchel,40.393,-3.71266,Entire place,6,1,3,4,0,3,4.0,T,T,3301.8975,airbnb
608329186020232377,297428484,Jose Manuel,1.0,1.0,F,0,0,F,Madrid,Pueblo Nuevo,Ciudad Lineal,40.426094,-3.630157,Private room,1,1,1,1,0,0,0.0,T,F,2945.25,airbnb
603592466684328635,62091722,Maria Elena,0.95,1.0,T,5,5,T,Madrid,Pinar del Rey,Hortaleza,40.47257191400947,-3.638561763632133,Entire place,3,1,1,2,2,7,4.71,T,T,468.27,airbnb
603669533758861221,30199056,Melody,1.0,1.0,F,0,0,T,Madrid,Valdezarza,Moncloa - Aravaca,40.464558,-3.718857,Private room,1,1,1,1,4,3,5.0,T,T,923.868,airbnb
608354275446351139,454967459,Ediya Talmis,1.0,1.0,F,0,0,T,Madrid,Sol,Centro,40.41739388073867,-3.70097028012799,Entire place,4,1,1,1,3,4,4.25,T,T,2033.4600000000005,airbnb
608371725690156760,454970816,Susana,1.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42141617890945,-3.7020693529976825,Entire place,4,1,1,2,2,2,5.0,T,T,821.6999999999999,airbnb
604028574619676298,96847177,Alvaro,1.0,0.81,F,0,0,T,Madrid,Embajadores,Centro,40.41155403001418,-3.701070558331028,Private room,2,1,1,1,1,3,5.0,T,F,1341.0,airbnb
604044087130095913,22321820,Vanrays,1.0,0.99,F,14,14,T,Madrid,Sol,Centro,40.41584111207055,-3.7041285331296567,Entire place,6,2,3,4,5,0,0.0,T,F,3291.75,airbnb
608586314416422970,261404740,Elizabeth,0.89,0.83,F,31,31,F,Madrid,Justicia,Centro,40.42323257066613,-3.6976666037699832,Entire place,8,2,4,4,4,2,5.0,T,T,6369.21,airbnb
608614527664514037,38059448,Nelly,0.2,0.14,F,1,1,T,Madrid,Jerónimos,Retiro,40.4130086396252,-3.6909008112777646,Entire place,3,1,1,3,1,0,0.0,T,T,3410.55,airbnb
608667288787177310,261493203,Alejandra,1.0,0.96,F,1,1,F,Madrid,Lucero,Latina,40.40748191980887,-3.749557076480604,Private room,1,1,1,1,0,3,4.67,T,F,733.59,airbnb
608712015041799026,12189524,Raquel,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.412111849086,-3.710039284020992,Entire place,8,1,3,4,5,6,5.0,T,T,2404.71,airbnb
608535553985395098,359206161,Selvaggia,0.67,0.5,F,0,0,F,Madrid,Embajadores,Centro,40.41185410062408,-3.702533329202492,Entire place,2,1,1,1,0,0,0.0,T,T,1168.92,airbnb
608755415042697309,243828967,Martha,1.0,1.0,F,2,2,T,Madrid,Pinar del Rey,Hortaleza,40.473802447836256,-3.6397150886793015,Private room,2,1,1,1,3,14,4.71,T,T,343.035,airbnb
608572540557728031,99063492,Horacio,0.93,0.33,F,10,10,T,Madrid,El Viso,Chamartín,40.451499796973295,-3.682542226172312,Private room,2,1,1,1,1,0,0.0,T,T,2028.51,airbnb
611644340254613963,6209845,Aranzazu,1.0,1.0,F,0,0,T,Madrid,Canillejas,San Blas - Canillejas,40.44669029371422,-3.6158721580489,Entire place,4,1,1,2,2,0,0.0,T,T,2214.3,airbnb
611999215888160916,254471486,Moises,1.0,0.5,F,2,2,T,Madrid,Cuatro Caminos,Tetuán,40.45169549109702,-3.698545073770557,Entire place,2,1,1,1,1,0,0.0,T,F,2434.1625,airbnb
609117687741104082,455138419,Dion,1.0,1.0,F,0,0,F,Madrid,Argüelles,Moncloa - Aravaca,40.42454,-3.7152,Entire place,4,1,2,2,0,0,0.0,T,T,1978.02,airbnb
609120058220564293,455139270,Gisella,1.0,1.0,F,0,0,T,Madrid,Arcos,San Blas - Canillejas,40.41958208677905,-3.613272158044622,Private room,2,1,1,1,3,1,5.0,T,T,193.05,airbnb
612030162376917657,400123061,Maeva,0.83,0.92,F,1246,1246,T,Madrid,Castillejos,Tetuán,40.4590480215542,-3.695777341917084,Entire place,6,1,2,6,0,0,0.0,T,T,493.02,airbnb
609219726318977127,454374917,Jorge,1.0,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42578922323739,-3.709912826634187,Entire place,2,1,1,1,0,2,5.0,T,T,12582.9,airbnb
609251308930017471,84836378,Laura,1.0,0.97,F,1,1,T,Madrid,Casco Histórico de Vallecas,Villa de Vallecas,40.36520284971552,-3.5848612981856247,Entire place,2,2,1,1,2,0,0.0,T,T,594.0,airbnb
609279565314861673,455175222,Josefa,1.0,1.0,F,0,0,T,Madrid,Chopera,Arganzuela,40.397680635330666,-3.70041971895193,Entire place,3,1,2,2,2,1,5.0,T,T,13620.42,airbnb
612033712505830836,356498599,Carolina,1.0,0.96,F,0,0,T,Madrid,Palacio,Centro,40.410889,-3.708704,Entire place,2,1,1,1,1,0,0.0,T,T,2360.1600000000003,airbnb
612082886030558668,455754132,Amy,0.0,0.0,F,0,0,F,Madrid,Valverde,Fuencarral - El Pardo,40.50826565766128,-3.6877571691851503,Entire place,4,1,1,1,1,0,0.0,T,T,1715.175,airbnb
609296813747026335,138187816,Ludwig,1.0,1.0,F,0,0,F,Madrid,Castillejos,Tetuán,40.4620536162946,-3.695635832135112,Entire place,2,1,1,1,1,0,0.0,T,T,2336.4,airbnb
612087307415528516,455755500,Maria,1.0,1.0,F,0,0,F,Madrid,Sol,Centro,40.417187,-3.703661,Entire place,2,1,1,1,2,0,0.0,T,F,2212.65,airbnb
609332874690281390,445210710,Yuri,0.92,0.97,F,0,0,F,Madrid,San Diego,Puente de Vallecas,40.385632554744525,-3.6692136312674233,Shared room,1,1,1,1,1,2,4.5,T,T,222.75,airbnb
609355110539109144,630482,Raquel,0.8,0.0,F,2,2,T,Madrid,San Isidro,Carabanchel,40.39364955458491,-3.725253559704538,Entire place,3,1,2,2,0,0,0.0,T,F,1583.01,airbnb
612176586842353154,247497930,Elvira,1.0,0.2,F,0,0,F,Madrid,Media Legua,Moratalaz,40.409294,-3.65802,Private room,4,1,2,3,6,0,0.0,T,F,506.55,airbnb
609355999323697101,443518785,Cindi,1.0,0.5,F,0,0,F,Madrid,Cuatro Caminos,Tetuán,40.45052049273081,-3.694558126402357,Entire place,2,1,1,1,2,0,0.0,T,F,2383.524,airbnb
612264878160073899,435953375,Emilio,1.0,0.5,F,1,1,T,Madrid,Lista,Salamanca,40.42887847548265,-3.6728531029841456,Entire place,2,1,1,1,1,0,0.0,T,F,4266.0,airbnb
612366112216041835,442946889,Juan Carlos,1.0,1.0,F,0,0,T,Madrid,San Isidro,Carabanchel,40.398607631397326,-3.722340431898351,Private room,3,1,1,2,2,3,5.0,T,T,271.59,airbnb
609434893635168801,232140060,Jean,0.5,1.0,F,0,0,F,Madrid,Pacífico,Retiro,40.40399198520557,-3.678107915113672,Private room,2,1,2,2,0,0,0.0,T,F,694.98,airbnb
612467912025971817,446760611,Raul,0.77,0.61,F,19,19,T,Madrid,Pacífico,Retiro,40.40252,-3.67661,Entire place,6,2,2,3,2,3,4.33,T,F,1204.83,airbnb
609704767799544122,123830121,Henry Ramiro,1.0,1.0,T,3,3,T,Madrid,Sol,Centro,40.416874,-3.705695,Private room,2,1,1,1,3,5,5.0,T,T,400.95,airbnb
612495756890068282,181265363,Iván,1.0,0.9,F,0,0,T,Madrid,Orcasur,Usera,40.370564,-3.698133,Private room,2,1,1,1,1,4,4.5,T,T,326.7,airbnb
609721435493892463,151651894,Ben,1.0,0.98,F,0,0,T,Madrid,Palacio,Centro,40.42187783515068,-3.7105116020996127,Entire place,9,2,2,2,2,0,0.0,T,T,5991.839999999999,airbnb
612706537298366696,455906996,Michelle,0.64,1.0,F,0,0,F,Madrid,Palacio,Centro,40.41731337465975,-3.710108334264973,Entire place,4,1,2,3,2,0,0.0,T,T,1096.3542857142854,airbnb
609782961210617629,94736019,Celia,1.0,0.5,F,0,0,T,Madrid,Palacio,Centro,40.410416,-3.717351,Entire place,2,1,1,1,4,2,4.5,T,F,1830.675,airbnb
612725079534047096,176934453,Isabel,0.67,0.0,F,0,0,T,Madrid,La Paz,Fuencarral - El Pardo,40.48495135590683,-3.704723044934811,Entire place,4,2,3,3,4,0,0.0,T,T,1693.3242857142857,airbnb
612749347794505716,455914869,Daniel,0.2,1.0,F,0,0,F,Madrid,Palos de Moguer,Arganzuela,40.40367642971853,-3.692046252678505,Entire place,4,1,1,2,1,0,0.0,T,T,1851.3,airbnb
609836576913868383,32046323,Ivory,0.7,0.28,F,19,19,T,Madrid,Almagro,Chamberí,40.42734272255451,-3.694053256334568,Entire place,2,1,1,1,3,0,0.0,T,F,2301.75,airbnb
609838514995069257,29695410,Veyron,1.0,1.0,T,3,3,T,Madrid,Sol,Centro,40.41992553288806,-3.7034890942690457,Entire place,2,1,1,1,1,9,4.78,T,T,1859.3025,airbnb
609867004923444915,106947474,Mili,1.0,0.96,F,0,0,T,Madrid,Embajadores,Centro,40.40893,-3.70455,Private room,1,1,1,1,3,0,0.0,T,F,1573.2089999999998,airbnb
612752940594655571,64213365,Mariano,1.0,0.33,F,5,5,T,Madrid,Canillas,Hortaleza,40.465106769486574,-3.631277711814986,Private room,1,1,4,1,0,0,0.0,T,F,578.655,airbnb
612782930992898709,36718869,Marisol,1.0,1.0,F,3,3,T,Madrid,Campamento,Latina,40.39855821893129,-3.767564253409237,Entire place,3,1,2,2,0,0,0.0,T,F,3130.875,airbnb
609873373546249908,392979618,Peter,1.0,0.85,F,7,7,T,Madrid,Pinar del Rey,Hortaleza,40.47272523089524,-3.6539188535668288,Entire place,7,2,2,6,1,1,5.0,T,F,4810.53375,airbnb
612822796810276042,129597927,Guillermo,1.0,0.46,F,1,1,T,Madrid,Pinar del Rey,Hortaleza,40.473362,-3.652999,Private room,1,1,1,1,4,1,5.0,T,F,1376.1,airbnb
612905769726254265,391909458,Rifrapa,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.42152758328979,-3.708258056482114,Entire place,6,1,2,3,4,4,4.5,T,T,4531.32,airbnb
612913559016460798,455957921,Manuel,1.0,0.0,F,0,0,F,Madrid,Casco Histórico de Vicálvaro,Vicálvaro,40.40201703445858,-3.5587055366472367,Entire place,8,2,3,7,1,0,0.0,T,F,4682.7,airbnb
609908514061134852,455305839,Rocío,0.0,0.0,F,0,0,T,Madrid,El Viso,Chamartín,40.45087,-3.6885,Entire place,4,2,2,2,1,0,0.0,T,T,4202.67375,airbnb
612924612414433615,107148316,Sonia,1.0,1.0,F,0,0,T,Madrid,Los Angeles,Villaverde,40.35353,-3.70616,Entire place,4,2,2,2,0,0,0.0,T,T,1204.5,airbnb
609927905980986944,341858174,Coricori,1.0,1.0,F,0,0,F,Madrid,Almenara,Tetuán,40.47303,-3.68794,Private room,1,1,1,1,1,1,4.0,T,F,491.535,airbnb
609932494861521735,185337792,Amaia,1.0,1.0,F,0,0,T,Madrid,Opañel,Carabanchel,40.389294190409736,-3.721668818047805,Entire place,6,1,2,3,1,6,5.0,T,F,2193.2625,airbnb
612929339147820224,133093374,Merybeth,1.0,1.0,F,0,0,T,Madrid,Arcos,San Blas - Canillejas,40.42188,-3.6258,Private room,2,1,1,1,4,4,5.0,T,F,202.95,airbnb
609938117093459615,19354073,Tania,1.0,1.0,F,1,1,T,Madrid,Valdeacederas,Tetuán,40.46765,-3.70413,Entire place,6,1,1,4,2,5,4.6,T,T,1031.58,airbnb
609964551429834060,3654146,Fernando,1.0,1.0,F,0,0,F,Madrid,Cortes,Centro,40.414027697190186,-3.6956039384226034,Entire place,3,3,2,2,2,2,5.0,T,F,1910.7,airbnb
610008052772568692,438984240,Doris,0.99,1.0,F,22,22,T,Madrid,Cortes,Centro,40.41510756698711,-3.697620734554696,Private room,2,2,1,1,1,4,4.0,T,T,276.705,airbnb
610030210646980835,455340404,Maria Luisa,1.0,1.0,F,0,0,T,Madrid,Recoletos,Salamanca,40.426456,-3.685862,Entire place,3,1,2,2,3,3,5.0,T,F,1749.33,airbnb
610069440801030944,455350568,Jose,1.0,1.0,F,0,0,T,Madrid,Pacífico,Retiro,40.404907,-3.675358,Private room,2,1,1,1,1,0,0.0,T,T,951.3,airbnb
613015627273837571,278674811,Nicolás,1.0,0.92,F,0,0,T,Madrid,Puerta del Angel,Latina,40.40872432471312,-3.726748935968496,Entire place,3,1,2,2,1,0,0.0,T,F,1616.01,airbnb
