listing_id,monthly_earning_€
14442801,5354.55
14445356,3899.4300000000003
14447133,3434.607
14458953,1836.4499999999998
14458976,4445.43
14463358,127144.875
14471486,3036.0
14472643,2098.8
14480333,2885.8500000000004
14485245,6293.347500000001
14485893,3537.3525
14486045,1998.45
14495975,24428.25
14496382,2571.03
14497321,131932.185
14503436,253.935
14514754,2499.75
14521034,4197.6
14528986,2214.4500000000003
14529994,3819.3374999999996
14548682,4722.299999999999
14559931,610.9714285714286
14561771,2217.6
14565087,839.52
14567517,1769.625
14569093,1960.2
14569945,8135.820000000001
14574259,5317.0425
14579567,4732.612499999999
14582385,2345.475
14586191,8170.8
14597900,3700.125
14598996,1136.52
14601175,970.56
14606893,1286.0925
14608291,9296.595000000001
14612247,3303.0
14620999,10031.5875
14626456,8375.07
14627849,3592.05
14628922,975.2399999999999
14642652,49.5
14648958,1426.194
14649505,4764.375
14652492,10408.199999999999
14660403,2413.9500000000003
14664093,1960.2
14664108,1463.715
14668651,20842.8
14671825,6188.985
14681869,3665.6400000000003
14701898,1871.1000000000001
14701968,780.6857142857142
14703032,1731.51
14703033,2623.5
14704409,1159.29
14708647,5254.425
14712529,6478.1475
14725360,3095.7299999999996
14730017,1036.86
14735348,314820.0
14738521,1888.9199999999998
14740087,1980.0
14742324,3990.9375
14751089,1149.72
14754855,3608.55
14772349,4258.53
14777687,4094.4750000000004
14780389,534.6
14806012,693.0
14819428,1941.76125
14828792,1246.905
14830043,990.7425
14830273,1108.8
14838378,1686.9599999999998
14850272,3686.7599999999998
14850472,7470.2699999999995
14854074,4456.32
14854217,7757.474999999999
14862474,1900.17
14863095,7727.3460000000005
14863261,1376.1
14865090,1591.212857142857
14865715,6402.825000000001
14867302,1180.575
14869725,1401.51
14870504,1180.575
14882631,1505.625
14889957,2143.845
14890676,1306.8
14892632,3196.8750000000005
14895958,2091.375
14907961,326.70000000000005
14909890,7893.435000000001
14913490,1985.7749999999999
14921660,2891.625
14927666,1618.65
14930772,1153.57
14937541,4857.0225
14937663,855.9375
14943319,6564.855
14947611,6116.714999999999
14949924,554.4
14957137,3160.44
14957501,3184.9125
14959793,2658.5625
14961050,944.4599999999999
14961893,8708.699999999999
14967439,1274.46
14976208,1108.8000000000002
14987359,1469.1599999999999
14988853,1566.5925
14994623,8457.9
14997405,2972.475
14997760,2143.845
14999205,472.89000000000004
15001584,974.6550000000001
15005208,1854.5175000000002
15006369,4724.775
15012039,935.5499999999998
15012312,2252.25
15012720,267.29999999999995
15014198,3410.5499999999997
15017291,1919.7749999999999
15019446,5813.775
15019684,2793.6974999999998
15030779,2252.25
15032006,10494.0
15036212,1873.6575
15042485,4510.44
15048152,5247.0
15052960,588.3428571428573
15055155,3975.6749999999997
15061273,2353.41
15061803,720.0
15063477,3003.0
15068377,783.9700000000001
15071081,966.7349999999999
15080341,289.179
15086384,112.86
15094144,523.71
15095630,1407.78
15095901,1120.185
15096653,1073.27
15120210,1678.95
15122088,2391.5925
15122503,1955.9099999999999
15122527,27692.28
15126500,3347.0249999999996
15128601,8113.875
15129620,258597.65250000003
15130141,2806.6499999999996
15130796,209493.81
15141334,1835.625
15143840,1307.41875
15152716,3298.95
15154657,4507.2225
15156675,1521.63
15156803,151.46999999999997
15158098,1559.6742857142856
15159063,679.8
15162524,2576.0625
15163885,2143.845
15173717,161283.29249999998
15174470,1931.3249999999998
15178078,2331.12
15179188,2623.5
15184769,5247.0
15197149,22788.5625
15202496,2623.5
15203351,4403.4375
15205912,2361.1499999999996
15206279,375.9171428571429
15206368,3560.7
15206536,1924.56
15209435,92810.02500000001
15210164,1639.44
15229880,6454.882500000001
15230590,7664.745
15231742,1796.4375
15233288,8976.0
15237452,1948.6499999999999
15241162,21369.5625
15241290,19951.8
15243380,10522.214999999998
15243863,1146.1725
15247674,8274.255
15248512,1870.5225
15259954,1000.7799999999999
15267880,2003.7600000000002
15269615,2400.75
15276040,1853.28
15276411,1170.4275
15277531,13449.15
15278012,992.9699999999999
15278892,6558.75
15291082,9654.975
15291323,8925.71625
15291983,6904.259999999999
15292541,964.92
15292998,2334.915
15293220,5946.4349999999995
15293222,1552.8149999999998
15308709,709.0049999999999
15312020,4670.16
15316088,1334.355
15323656,1596.1275
15325421,3268.5675
15326621,2304.9
15327978,761.0625
15331348,3567.7125
15340379,9955.275
15343140,2084.22
15345037,1118.0812500000002
15347456,887.7
15353038,2530.26
15356355,1101.87
15369047,2026.035
15369122,582.6150000000001
15372652,3035.835
15373868,2359.5
15377196,17828.25
15391441,1004.58
15397031,7224.21
15398979,4605.5625
15402169,7276.5
15402634,3276.405
15405680,3148.2
15407681,404.20285714285717
15415682,134797.6575
15428073,3440.0519999999997
15429065,1214.3057142857142
15435655,5265.5625
15442250,6945.84
15442540,10221.75
15443345,1750.8149999999998
15445749,6061.77
15445910,8886.6
15452140,8697.15
15452937,3305.6099999999997
15456285,7689.0
15460051,1470.15
15467007,4722.299999999999
15471882,1620.1349999999998
15472850,4328.775000000001
15473867,22180.949999999997
15479126,2332.2749999999996
15481960,8656.725
15482866,1795.2
15483686,5063.4375
15484780,1032.075
15487784,12021.652499999998
15487938,5662.14
15490428,41976.0
15491094,1486.6499999999999
15491143,1731.51
15493350,2386.8
15494420,9042.0
15495227,19.8
15495427,39.6
15498951,2684.7974999999997
15501758,1237.5
15503557,3778.0874999999996
15507824,1049.4
15508286,3980.295
15510022,1311.75
15510494,4998.5925
15510597,13044.9
15517254,7050.945
15517789,3997.8675
15518354,2389.5
15522468,1182.15
15523261,1574.1
15525981,259443.954
15532240,5321.25
15539547,1128.6000000000001
15540959,2030.6000000000001
15541284,2748.9
15543238,10937.52
15545376,3566.0625
15556277,798.93
15558149,19827.225
15558429,3447.675
15562768,1234.035
15566594,10186.852499999999
15574744,6048.99
15575376,215028.0
15576015,4842.3375
15577292,10494.0
15577318,1739.5949999999998
15578903,1101.87
15580926,4072.6124999999997
15607572,1482.5249999999999
15607646,4737.15
15609190,1104.84
15612603,1311.75
15617499,1309.6875
15626986,2612.8575
15632664,1074.15
15642904,1999.0575
15643107,2623.5
15645521,277172.28
15646364,4459.950000000001
15649818,2701.38
15651554,738.705
15652156,5400.037499999999
15653689,3704.4975
15656460,4071.375
15661778,890.5874999999999
15677606,3003.0
15695955,199136.52
15699545,4941.0075
15699859,17695.5075
15705280,5513.0625
15711809,1858.7250000000001
15712194,27692.28
15713797,7062.0
15715749,2644.95
15717342,1429.9999999999998
15719217,2486.3142857142857
15719719,7452.0
15724662,891.9899999999999
15728951,4752.577499999999
15736028,1305.5625
15749137,9599.2875
15754269,840.9224999999999
15757008,13024.1925
15764378,75.24
15765215,3672.8999999999996
15765954,3715.8
15768899,2441.835
15772040,4533.375
15778776,3541.725
15779803,2361.1499999999996
15782455,2298.7799999999997
15783473,1201.2
15785835,1262.25
15793895,2993.0174999999995
15794636,4298.85
15795938,3281.8500000000004
15800393,2772.9900000000002
15800603,4436.025
15802046,1356.795
15812097,1787.6571428571428
15822328,2338.38
15823039,79.2
15825062,1915.0842857142857
15831975,611.6785714285714
15837273,14.85
15841225,8364.2625
15842767,501.68249999999995
15844235,2702.7
15849239,2879.415
15857341,5247.0
15862742,7345.799999999999
15864087,3269.805
15864256,5194.530000000001
15868228,3935.25
15869356,3922.875
15869627,887.04
15876764,7455.525000000001
15878524,6077.610000000001
15878783,3827.175
15879219,3179.5499999999997
15879980,3003.66
15881834,2570.7
15881890,2264.24
15884943,3967.0714285714284
15891791,2747.34
15892938,132454.4925
15894736,1296.2069999999999
15895803,1586.31
15899111,3107.3624999999997
15899424,4863.7875
15905678,2623.5
15907899,1748.175
15909593,7797.900000000001
15910901,2879.8275000000003
15912938,314820.0
15916793,5687.55
15920914,2596.628571428571
15923614,1431.705
15923933,974.49
15925463,8554.26
15925772,106.425
15928713,7345.799999999999
15929441,2466.09
15933969,2334.6675
15934090,718.5749999999999
15934818,3611.0249999999996
15943330,717.8914285714286
15955397,730.3371428571429
15960496,219579.03
15961919,75346.01250000001
15963751,2781.9
15964159,1822.9499999999998
15968763,8919.900000000001
15969989,5507.37
15971878,1876.875
15976805,5052.63
15984990,9686.325
15985820,2500.575
15986705,6971.249999999999
15994617,1469.1599999999999
15995740,491.21999999999997
15999012,1060.884
16002852,2623.665
16008676,4722.299999999999
16011916,9949.5
16013962,6756.75
16014357,1471.8
16015893,2721.18
16023495,5795.5425000000005
16024004,3480.543
16024977,2246.3999999999996
16025206,4789.125
16025541,6244.425
16027015,4511.677500000001
16035504,897.3642857142858
16036174,2321.5499999999997
16038478,3962.7225000000003
16038916,3469.455
16040928,3396.33
16050778,14287.769999999999
16051714,307.89
16058604,3373.425
16060077,3253.1400000000003
16061370,4163.197499999999
16064559,4134.141
16067811,3666.6299999999997
16074375,3118.5
16075587,10895.775
16075588,40281.0375
16075590,2710.785
16075591,21886.0125
16075592,5852.715
16075593,40860.8475
16075595,11107.387499999999
16075597,10895.775
16075598,19347.157499999998
16075604,10813.605
16075606,6147.652499999999
16075607,8625.539999999999
16075609,10421.73
16075617,13741.447499999998
16075619,6147.652499999999
16075620,4325.31
16075624,1958.4675
16075627,3712.5
16083758,5065.995
16090670,27216.75
16092627,8977.2375
16093076,1206.8100000000002
16093397,3672.8999999999996
16094640,4388.67
16099396,2240.7000000000003
16105036,5835.3075
16109272,3846.1499999999996
16110483,2537.9640000000004
16120196,2346.2999999999997
16127649,1168.2
16134982,3789.5550000000003
16139575,6768.63
16140167,1124.0625
16140561,2230.7999999999997
16144069,2783.1375
16144253,2525.82
16144315,2656.5
16144353,2716.56
16146031,2693.625
16146747,5875.4025
16146904,2076.7725
16151376,3187.3875000000003
16151975,10115.0775
16152185,6036.525000000001
16153065,1777.9575
16154079,2289.2400000000002
16160117,5034.975
16168583,5490.2925000000005
16171987,4040.19
16174382,2098.8
16183675,4808.924999999999
16183918,9935.640000000001
16184158,13893.66
16185242,1296.1575
16186831,2645.775
16188281,3012.0750000000003
16188938,1511.4
16197894,713.2125
16198827,1225.125
16199300,9621.975
16200690,6453.81
16203444,916.4100000000001
16204437,928.5375000000001
16204754,2921.49
16204772,1311.75
16213533,4198.837500000001
16213864,1188.36
16217850,5646.134999999999
16224141,2885.8500000000004
16224754,1377.3374999999999
16224779,1770.8625
16234096,1480.05
16234394,3620.4300000000003
16236943,7540.6320000000005
16243242,2383.92
16248615,2338.875
16253767,5895.45
16254270,1113.75
16254598,1101.87
16255539,2361.1499999999996
16257041,3543.045
16257091,2025.375
16257550,7252.1625
16261002,6665.009999999999
16264717,2173.875
16270115,9433.875
16286152,4644.419999999999
16286535,19356.645
16287124,1032.075
16287504,891.9899999999999
16291069,4357.65
16296866,935.5500000000001
16300463,15345.0
16305644,734.5799999999999
16306682,524.0400000000001
16307957,695.97
16309813,2331.45
16318274,6837.599999999999
16320103,982.0799999999999
16320249,4218.6375
16320318,5198.2425
16320453,3695.868
16320740,4208.589
16332853,5228.685
16335316,3056.67
16342266,2648.25
16343582,728.9699999999999
16343707,3181.068
16344198,556.2385714285714
16347537,4716.7725
16347812,3009.1874999999995
16351892,1587.168
16356985,1442.65
16358501,1635.5790000000002
16358569,274.22999999999996
16359511,2951.4375
16360014,1505.625
16361789,2303.29
16363386,1422.3825
16374079,2518.164
16375425,1211.8500000000001
16376241,9060.0675
16377330,787.05
16378071,10494.0
16378686,1108.8990000000001
16380523,1783.9799999999998
16386018,1602.216
16386045,1424.2799999999997
16388098,3945.48
16388405,1157.706
16389085,2951.4375
16390482,996.9299999999998
16393295,2918.5200000000004
16393723,9182.25
16398593,3661.3499999999995
16400714,5813.775000000001
16402085,3742.2000000000003
16411092,359.37000000000006
16411308,2549.25
16419818,1535.49
16423991,455.9657142857142
16426031,6342.6
16427681,3298.3500000000004
16432261,2488.2000000000003
16433001,6192.45
16444270,9921.862500000001
16444826,2521.53
16446376,8448.0
16449303,7491.577499999999
16450507,16453.635
16450772,6109.29
16451687,7022.4825
16460104,2290.1175
16464086,3573.8999999999996
16464496,6830.9175000000005
16465447,2151.27
16465861,375.375
16466310,1916.9699999999998
16474980,6438.547500000001
16478353,2250.9900000000002
16478640,1530.4575
16484477,17034.765
16484593,2437.875
16485327,1236.51
16486548,1654.7142857142858
16487643,400.95
16487780,222.75
16487864,247.50000000000003
16487905,1632.675
16487937,551.5714285714286
16489427,6821.099999999999
16490385,4497.9
16490785,41422.755000000005
16496508,2623.5
16497355,6624.419999999999
16515248,5169.862499999999
16515995,3121.7999999999997
16516758,543.015
16517267,787.71
16517730,1049.4
16518383,9747.9525
16525141,1326.765
16528257,1101.87
16530257,40838.49
16542257,1049.4
16543166,7848.6375
16544115,3695.4224999999997
16546235,49.5
16550718,1218.591
16552300,1257.894
16556072,260479.395
16558262,396.0
16566473,3919.41
16568261,2262.5625
16571690,959.805
16585603,2338.875
16585730,1469.1599999999999
16592467,5726.325
16597498,3717.9449999999997
16597911,1574.1000000000001
16597971,2979.0750000000003
16598864,8463.015
16613577,10786.544999999998
16623340,3268.7324999999996
16624814,2073.06
16633739,1308.2142857142858
16645708,54.45
16646591,3580.9125000000004
16656383,558.2774999999999
16657013,1937.9250000000002
16657871,1296.075
16658018,105850.30500000001
16669645,2544.3
16670554,6576.57
16671280,1398.078
16675905,7284.09
16687146,314.42400000000004
16688355,495.0
16695733,915.75
16697242,1311.75
16698987,12747.9
16700580,1576.1625
16700657,871.2
16701828,721.26
16702659,3317.3249999999994
16705772,1761.54
16713824,871.1999999999999
16715662,655.38
16717000,638.1374999999999
16717677,3875.8500000000004
16719324,16890.8025
16721576,544.7828571428572
16724152,1311.75
16725186,869.9625
16725747,1380.39
16728024,2592.315
16728168,825.8250000000002
16729034,5817.157499999999
16730052,4008.9224999999997
16734138,6386.572499999999
16734324,43300.042499999996
16734934,2347.2000000000003
16754837,1116.885
16759626,5697.450000000001
16763469,662.64
16763975,2511.3
16765385,5292.209999999999
16767236,3672.8999999999996
16767829,2712.897
16768362,1640.1000000000001
16768677,6527.8125
16768927,6676.3125
16772487,964.9529999999999
16777599,2983.53
16780685,2571.9375
16786817,207.9
16801901,7031.3099999999995
16804907,307.395
16810499,1784.4749999999997
16810981,277172.28
16819315,1196.4857142857143
16823818,3922.875
16825258,3799.9499999999994
16830411,396.0
16834559,7623.0
16841195,9372.0
16848849,8434.800000000001
16855096,2623.5
16856445,7412.625
16856941,2964.8025
16865230,3891.91
16867707,1404.3149999999998
16868660,1340.5425
16869068,1301.4375
16870313,2885.8500000000004
16872465,3282.9225
16875193,1965.48
16876906,47.519999999999996
16889632,3783.285
16891620,11493.8175
16891684,1569.1499999999999
16893803,787.05
16894247,1387.85625
16902221,2768.7
16905378,3040.5375
16906233,1581.525
16907257,909.27
16907268,6590.1825
16907849,3508.3125
16908402,5217.299999999999
16909270,8393.385
16910523,7323.525
16911322,1487.145
16913574,3017.7675
16914890,6257.79
16924691,2038.9499999999998
16925766,3410.1375
16928117,2350.425
16930839,2848.23
16937465,3224.9249999999997
16940671,1832.0940000000003
16940985,2793.0375
16942481,3973.1999999999994
16943785,323.07
16944475,1012.2750000000001
16970352,15169.6875
16971324,1034.55
16985240,2449.26
16993980,1584.0
17003123,9516.54
17006923,3281.8500000000004
17007271,1965.6
17012028,6109.125
17019062,3015.045
17019106,6227.100000000001
17019510,695.2275
17020361,6596.700000000001
17027532,1489.95
17030232,4078.8
17032306,13799.279999999999
17032853,7936.0875
17032903,9982.08
17033015,799.0124999999999
17034092,904.8599999999999
17035580,5658.510000000001
17040376,506.55
17041499,8158.837500000001
17042796,1063.425
17047018,12993.75
17049631,2854.5
17051223,3977.325
17051495,6044.3625
17071309,2460.447
17072183,660.825
17074933,634.8375000000001
17076430,1842.9675
17107343,3813.15
17118616,2676.7125
17121956,4773.45
17123595,524.7
17128102,8783.775
17133030,5156.8275
17144623,3596.1749999999997
17146094,3528.525
17150691,3028.575
17152296,6246.570000000001
17152449,1049.4
17152905,6004.4490000000005
17153112,2139.4725
17166723,531.9899999999999
17168215,2315.115
17168514,4327.29
17168592,2032.47
17174817,728.0625
17176553,1684.2375
17182264,27109.62
17182431,2361.1499999999996
17182598,2880.9
17186188,8669.925
17186995,2022.9
17188214,2201.76
17197503,3287.2242857142855
17198066,4682.7
17205668,4738.222500000001
17208485,4197.6
17209239,5445.0
17209498,7217.264999999999
17210019,451.6875
17210137,2783.5499999999997
17210478,421.575
17210787,391.4624999999999
17210902,391.4624999999999
17215188,5651.3325
17220116,26283.0975
17233769,1538.13
17234035,28002.8925
17235126,1993.8599999999997
17243915,19730.2875
17244421,3148.2
17244583,2158.2825
17244920,7692.547500000001
17246248,1002.375
17249349,1172.1599999999999
17250141,7121.4
17259719,30724.484999999997
17261361,5172.42
17262555,2721.69
17262735,4878.1425
17262995,7437.6224999999995
17267431,1372.8825
17268275,1418.67
17279997,4049.8425
17281972,7850.7
17284269,2275.9275000000002
17285106,1904.6775
17290018,11475.75
17290793,2068.77
17290980,1524.6
17306054,6734.3925
17307472,6791.1525
17309009,5242.38
17317821,21901.522500000003
17317923,2424.2625
17324637,6488.7074999999995
17325466,3091.5225
17327293,683.0999999999999
17328265,5247.0
17329137,2618.5499999999997
17329518,2048.475
17330064,1403.3249999999998
17330628,1574.1
17337052,2290.86
17352455,5060.55
17362722,9962.7
17363530,187687.5
17367026,2923.47
17370243,4650.4425
17375880,7458.577499999999
17378294,3578.85
17397156,4686.825000000001
17398334,299.475
17403846,1626.5700000000002
17404004,4145.13
17404762,734.5799999999999
17410518,3672.8999999999996
17418353,31265.4375
17431939,855.9
17432436,4112.7074999999995
17451861,4279.275
17453051,6294.0075
17454237,685.575
17454279,10489.875
17455749,3000.294
17455814,1833.5625
17460765,785.367
17462715,996.9299999999998
17469547,7329.0599999999995
17470021,11409.255
17471128,10741.5825
17473273,3053.325
17474153,2606.1749999999997
17475695,2361.1499999999996
17476122,6089.5725
17476489,3672.8999999999996
17477280,4206.2625
17480108,4669.83
17486133,2934.0
17488720,3898.125
17495627,822.525
17497401,7191.525
17502428,3185.8199999999997
17508461,5472.0
17517955,2398.605
17520638,6989.400000000001
17520670,734.5799999999999
17525258,10812.779999999999
17527525,4957.259999999999
17528707,1679.04
17529859,4919.0625
17529938,3216.6749999999997
17535577,7291.4325
17540293,187687.5
17540342,4239.0
17541183,5359.6125
17543080,1871.1000000000001
17548891,2376.0
17549836,6209.775000000001
17553971,2397.681
17561528,783.684
17565752,103.95
17567666,1521.63
17567800,4520.01
17568038,1914.0
17568067,383.625
17571280,4186.875
17571687,2253.1499999999996
17581243,3114.1799999999994
17587511,4984.65
17587681,2998.0499999999997
17597559,3344.9624999999996
17598320,564.0525
17599686,1745.7825
17602071,7905.15
17603392,2572.56
17607077,1049.4
17608738,4069.725
17614795,5196.84
17615538,2971.26
17618461,2043.99
17619303,1283.1225
17619510,2774.8875000000003
17619632,2182.6200000000003
17621675,4722.299999999999
17622423,4083.75
17623125,4083.75
17629864,4446.6675000000005
17630099,6147.900000000001
17632114,2283.2999999999997
17632406,4063.9500000000003
17635482,7872.480000000001
17637116,2994.75
17645452,5351.5275
17648021,1971.8999999999999
17651708,1469.1599999999999
17651985,1311.75
17653163,4914.0
17653921,2916.0
17660601,3944.3250000000003
17662147,2060.2889999999998
17662475,6468.660000000001
17665498,1238.49
17671688,2795.76
17676026,1726.2630000000001
17676478,1893.69
17676506,2098.8
17677207,1000.35
17678232,3915.615
17678527,2806.6499999999996
17681447,459.14
17685180,5294.849999999999
17692661,2473.2
17693268,11994.509999999998
17695621,1867.8000000000002
17697979,2638.2675
17699364,30855.51
17699457,831.1875
17700226,1975.05
17701134,785.4
17704854,4033.2599999999998
17706864,6072.4125
17706983,7758.3
17707142,9528.75
17709941,16589.925000000003
17710096,1466.289
17715586,7246.3875
17725409,935.385
17725492,5172.3375
17725607,1621.125
17726181,3378.375
17729038,909.5399999999998
17730175,1742.3999999999999
17730364,516.42
17730772,1163.9571428571428
17731247,1626.9
17731717,8906.2875
17733447,2571.03
17734315,1072.005
17735333,5657.5199999999995
17740658,2710.125
17742031,2098.8
17743640,3943.83
17747935,4342.799999999999
17749296,2098.7999999999997
17750809,10622.369999999999
17759153,7943.5125
17759717,1756.0125
17762660,6671.5275
17763237,3041.775
17765189,2725.14
17765425,2361.1499999999996
17774070,2578.95
17776165,674.685
17777495,4405.5
17791510,6791.070000000001
17797538,1138.4175
17802908,4984.65
17803784,2235.6
17809905,1234.6125
17810058,3979.7999999999997
17817887,6092.856000000001
17823052,1549.0200000000002
17824857,132898.3425
17825390,3410.5499999999997
17826217,1437.4799999999998
17828433,3426.72
17834220,2886.2625
17834770,421.98749999999995
17836144,3467.3100000000004
17838023,1311.75
17839999,3845.9025
17840282,8812.155
17840313,1279.71
17840320,8761.335000000001
17841613,2656.5
17846495,1574.7599999999998
17846666,1613.535
17846933,5273.8125
17851640,1470.15
17851658,2361.1499999999996
17853322,2394.4139999999998
17853779,1049.4
17855534,15741.0
17859877,1731.51
17863122,2574.0
17864741,1925.3299999999997
17874233,5105.6775
17876028,1567.0875
17878993,421.575
17883297,942.9749999999999
17892372,2361.1499999999996
17897946,3514.5
17900282,2181.2999999999997
17901250,2089.8075000000003
17901271,5734.74
17903615,2411.5575
17903863,7105.972500000001
17913606,1196.36
17913623,8787.24
17914266,2093.52
17914341,787.05
17914512,6799.650000000001
17914742,2252.25
17924090,34105.5
17930771,5214.412499999999
17932388,2111.3999999999996
17932739,4938.56
17933443,7963.725
17933497,3661.11
17934425,13109.8275
17935348,6627.719999999999
17937079,3886.8390000000004
17937503,548.46
17939045,1311.75
17940427,4169.962500000001
17941990,1417.8600000000001
17953866,6130.740000000001
17954251,1076.922
17955687,438610.0125
17960977,2920.41
17966623,1927.35
17967309,1070.025
17968171,1662.7875000000001
17968767,4217.977500000001
17973836,8290.26
17974023,6168.393
17978148,4161.2175
17979142,11005.5
17979438,4145.13
17985694,5875.815
17993261,2851.1999999999994
18001288,3516.81
18001589,2098.8
18003452,2037.123
18003944,6016.065
18007530,959.475
18011722,1154.3400000000001
18012520,5247.0
18016295,1165.725
18017383,2095.5825
18018327,6141.5475
18020233,4821.465
18024767,2885.8500000000004
18027290,3410.5499999999997
18027975,499.95000000000005
18029017,8991.4275
18030968,13967.744999999999
18032664,13133.34
18033542,5055.8475
18034555,869.2199999999999
18036000,407.3025
18037011,2224.44
18039199,1356.795
18040462,880.65
18046726,15741.0
18048041,592.515
18049992,41976.0
18050167,2258.5199999999995
18051043,52470.0
18053600,1807.5749999999998
18053780,12464.76
18054083,10831.012499999999
18055157,638.9625
18062732,2823.15
18064790,3909.18
18067583,2075.535
18070118,3045.3225
18070808,9519.2625
18070982,8329.4475
18071171,9063.2025
18071417,6000.719999999999
18071579,15419.9925
18071804,944.4599999999999
18071870,9118.3125
18072915,1415.2875000000001
18073681,4590.9
18081887,4191.0
18083089,2098.8
18083157,3667.125
18085274,3353.625
18087363,18655.89
18092890,3935.25
18093383,6682.7475
18093642,1432.4475
18098257,15741.0
18099717,3784.275
18100536,675.279
18100690,1460.6625
18102248,504.90000000000003
18104115,1836.4499999999998
18105409,5011.05
18105553,6110.9400000000005
18106778,132731.1975
18107706,734.5799999999999
18108055,22633.875
18109185,3702.6000000000004
18109842,3463.02
18110697,848.925
18113853,5579.474999999999
18115032,1059.3000000000002
18115263,1034.1374999999998
18116356,1416.6899999999998
18117044,166.32
18117468,2511.3
18120606,762.5475
18124366,1386.8249999999998
18124952,967.3125
18129725,2361.1499999999996
18133481,2995.9874999999997
18133683,5576.175
18138319,4753.65
18138583,1469.1599999999999
18138585,6330.6375
18139318,243.54
18145910,2272.875
18146906,1410.75
18147028,6348.869999999999
18147455,2163.8100000000004
18147920,17499.4875
18149069,5753.88
18149091,1637.8200000000002
18149388,4294.95
18149980,15725.902499999998
18150360,2150.5
18150468,4082.1
18150744,9428.1
18151509,647.2125
18152166,17385.57
18154095,5927.7075
18155070,2969.2575
18157287,3635.7749999999996
18157839,912.615
18157874,1659.9
18164030,4514.152499999999
18164980,1388.8875
18165743,846.6975
18166881,1272.2914285714285
18170275,21574.987500000003
18183989,3619.7999999999997
18185961,207.9
18187535,891.9899999999999
18189969,4825.755
18192922,4130.775
18194776,1563.1274999999998
18195322,1551.612857142857
18195354,5500.6875
18201293,2434.245
18203402,6203.175
18209043,1484.0925
18209448,1574.1
18222184,4054.0499999999997
18237265,15154.425000000001
18237974,1783.9799999999998
18239354,513.9899999999999
18245617,1574.1
18246902,708.51
18247891,1855.425
18248531,2524.5
18251416,2005.4699999999998
18252446,1194.435
18253375,25465.275
18269419,18992.7375
18271284,3684.0375000000004
18272014,1804.7700000000002
18274047,1997.325
18278565,5910.630000000001
18283473,4786.76
18285624,5762.625
18285825,1726.7250000000001
18287421,322.45714285714286
18289548,267.52
18301587,821.6999999999999
18301694,13192.904999999999
18303422,957.99
18305112,236.46857142857144
18305197,3238.95
18305543,1093.29
18308268,2067.1200000000003
18311097,2474.5875
18317382,6147.9
18318430,1049.4
18318557,1797.84
18319694,787.05
18325699,22225.087499999998
18326240,2361.1499999999996
18326493,2954.1600000000003
18326932,1441.1924999999999
18336459,2856.5625
18337725,4085.3999999999996
18338481,347.82
18339257,429320.0175
18343092,1029.6825
18344059,2658.4799999999996
18347276,1127.412
18351752,419.76
18359346,1026.96
18359971,1026.96
18360079,1094.445
18364945,207.9
18367891,2874.2999999999997
18381068,5247.0
18385355,2191.2825000000003
18391125,4197.765
18391961,3823.0499999999997
18399333,3958.7624999999994
18399595,9464.4825
18401072,2890.7999999999997
18401320,138.6
18401587,2361.1499999999996
18405744,11051.699999999999
18411228,1197.35
18412722,3176.6625
18419930,1637.2124999999999
18422067,2011.4325000000001
18423711,1836.4499999999998
18423794,6725.8125
18428211,944.4599999999999
18430447,7377.975
18430459,7952.175
18430516,5352.599999999999
18435461,1029.6825
18436291,2997.5219999999995
18441218,1126.125
18441639,12802.68
18443731,516.4087499999999
18445993,2098.8
18447759,30855.51
18447994,30855.51
18452301,3223.2749999999996
18453184,3011.25
18454806,5676.75
18456038,6447.375
18459554,891.9899999999999
18459674,2623.5
18461436,860.3925
18470166,6717.975
18474084,3173.775
18474323,1363.065
18474795,306.46
18475112,1836.4499999999998
18475386,2350.0125
18481018,2466.09
18482971,2457.3450000000003
18488845,5809.65
18495695,1126.125
18501380,1990.1475000000003
18506325,197.175
18513634,6596.700000000001
18515523,3186.15
18516313,4829.6325
18516614,2098.8
18517628,415.8
18521622,1649.1750000000002
18521797,2566.2214285714285
18524450,6361.3275
18540086,1577.25
18540846,1587.465
18541960,5771.205
18553440,1583.175
18554594,727.43
18554719,1521.63
18556280,4935.87
18556567,1356.5475
18556827,2507.175
18559867,4327.290000000001
18561457,1501.5
18562237,7448.0175
18565479,1593.2400000000002
18566125,3667.125
18572644,1497.51
18573644,277172.28
18577069,8756.3025
18578002,6062.76
18579094,16582.5
18579236,247.5
18580048,8184.0
18581196,4993.725
18581591,2623.5
18582831,1169.85
18583918,8822.715
18584997,3171.96
18589389,7870.5
18606398,89.1
18610667,4872.45
18611284,13538.25
18611957,8320.95
18613763,1503.5625
18614168,2571.03
18622049,3898.9500000000003
18625102,297.0
18626851,7745.3640000000005
18627500,13513.5
18627825,89.1
18628006,3935.25
18628102,1445.3999999999999
18630872,445.5
18631940,2773.6499999999996
18632965,778.3874999999999
18633600,1019.7
18634925,2037.1725000000001
18635096,3767.3624999999997
18641972,6490.935
18644138,3148.2
18644148,1905.0900000000001
18644774,10494.0
18648109,1461.9
18649429,2213.2799999999997
18652834,4204.98
18659250,405.9
18660406,3849.12
18661514,1566.6750000000002
18662487,3148.2
18663087,5578.65
18665964,2107.875
18667319,1154.3400000000001
18668620,296.01
18670219,2885.025
18671014,13035.0
18671298,2885.8500000000004
18679572,768.4875
