id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,price_€,room_type,accommodates,bathrooms,bedrooms,beds,lift,heating,aircon,exterior,garden,pool,terrace,balcony,storage,amenity_score,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
48128455,187511534,Vanessa,0.0,0.0,F,0,0,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.43294,-3.64508,39.6,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48130655,388152928,Mariam,0.67,0.5,F,1,1,T,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.45023,-3.71097,39.6,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48174820,19818811,Wayan,0.95,0.44,T,3,3,T,Madrid,Palacio,Centro,40.41889,-3.70919,41.58,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,1,2,30,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48179991,388686851,Javier,0.8,0.98,F,1,1,T,Madrid,Palacio,Centro,40.41781,-3.70943,72.27,Entire place,4,1,1,1,0,0,1,0,0,0,0,1,1,3,2,30,19,4.16,4.37,3.84,4.42,4.26,5.0,4.11,T,F,3.08
48183630,365475251,Adriana,0.0,1.0,F,0,0,T,Madrid,Casco Histórico de Vallecas,Villa de Vallecas,40.38118,-3.6206,29.7,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48197957,65473586,Axel,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42422,-3.70729,37.62,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48206510,376738237,Alejandro,0.0,0.0,F,0,0,T,Madrid,Palacio,Centro,40.42024,-3.70992,88.11,Entire place,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,365,1,3.0,3.0,3.0,5.0,5.0,5.0,4.0,T,T,0.48
48210429,388962882,Jose,1.0,1.0,F,0,0,F,Madrid,Almagro,Chamberí,40.42764,-3.69544,77.22,Private room,2,1,1,2,0,0,1,0,0,0,0,0,0,1,1,1125,2,4.5,4.5,5.0,4.5,4.0,5.0,4.5,T,T,0.31
48245055,106485018,Raquel,0.0,0.0,F,1,1,F,Madrid,Entrevías,Puente de Vallecas,40.38305,-3.6718,29.7,Private room,1,1,1,1,0,0,1,0,0,0,0,1,1,3,3,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48262878,389466931,Maria,1.0,0.5,F,1,1,T,Madrid,Palacio,Centro,40.42131,-3.71054,34.65,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.15
48277815,373237903,Adrian,0.0,0.0,F,1,1,F,Madrid,San Isidro,Carabanchel,40.39366,-3.73871,29.7,Private room,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48307670,98622709,Beahost,1.0,0.9,F,251,251,T,Madrid,Cortes,Centro,40.41071,-3.69447,79.2,Entire place,2,1,1,2,0,0,1,0,0,0,0,0,0,1,14,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48374549,11874152,Gómez,1.0,0.0,F,0,0,T,Madrid,Cuatro Caminos,Tetuán,40.45416,-3.70103,78.21,Entire place,3,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48418536,16430698,Raquel,0.0,0.0,F,0,0,F,Madrid,Numancia,Puente de Vallecas,40.39166,-3.6547,34.65,Private room,1,2,1,2,1,0,0,0,0,0,0,0,0,1,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48458228,359165248,Sebastian,0.33,0.67,F,1,1,T,Madrid,Almendrales,Usera,40.38124,-3.6976,49.5,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48535215,107172299,K,0.0,0.0,F,0,0,F,Madrid,Ventas,Ciudad Lineal,40.42857,-3.65644,113.85,Entire place,5,1,3,3,0,0,1,0,0,0,0,0,0,1,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48607980,369395321,Axel,1.0,0.94,F,1,1,T,Madrid,Universidad,Centro,40.42016,-3.70177,75.24,Entire place,2,1,1,2,1,0,0,0,0,0,0,0,0,1,2,60,8,5.0,4.88,5.0,4.75,4.88,5.0,5.0,T,T,2.93
48617392,272765053,Alojamientos Magic Sol,0.81,0.99,F,24,24,T,Madrid,Palacio,Centro,40.41897,-3.70903,28.71,Private room,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48622455,180125922,Javier,0.0,0.83,F,0,0,F,Madrid,Aluche,Latina,40.39293,-3.75987,19.8,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1125,1,1.0,1.0,3.0,1.0,1.0,2.0,1.0,T,T,0.2
48637623,303315996,Mahasti,0.0,0.33,F,2,2,F,Madrid,Valdeacederas,Tetuán,40.46398,-3.70482,15.84,Private room,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.17
48695534,392848890,Gerardo,0.0,0.0,F,0,0,F,Madrid,Abrantes,Carabanchel,40.38615,-3.72729,29.7,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48756423,182803327,Pablo,0.0,0.0,F,0,0,F,Madrid,Arapiles,Chamberí,40.43601,-3.71068,123.75,Entire place,6,1,4,4,0,0,1,0,0,0,0,0,0,1,3,1001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48767973,393407781,Vera,1.0,1.0,F,0,0,T,Madrid,Puerta Bonita,Carabanchel,40.38095,-3.73367,19.8,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,30,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.26
48784656,252971567,Silvia,1.0,1.0,F,0,0,F,Madrid,Embajadores,Centro,40.40782,-3.70452,34.65,Private room,2,2,1,1,0,1,1,0,0,0,0,1,1,4,2,1125,12,4.75,4.83,4.83,4.83,4.92,4.75,4.75,T,F,3.24
48796175,77069397,Ignacio,0.86,0.5,F,2,2,T,Madrid,Arapiles,Chamberí,40.43061,-3.7114,64.35,Entire place,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
48797442,317032595,Íñigo,1.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42478,-3.7074,123.75,Entire place,3,2,1,2,0,1,0,0,0,0,0,0,1,2,3,1125,4,3.0,2.75,5.0,3.0,3.5,5.0,3.5,T,T,2.61
48842411,354712499,Germán,1.0,1.0,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.44825,-3.70489,129.69,Entire place,4,1,2,3,0,0,1,0,0,0,0,0,0,1,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
48930977,293056383,Lucía,0.0,0.0,F,2,2,F,Madrid,Los Rosales,Villaverde,40.34798,-3.68676,29.7,Private room,2,0,3,2,1,0,0,0,0,0,0,0,0,1,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49004864,183077587,Juana,0.8,0.0,F,1,1,T,Madrid,Pradolongo,Usera,40.37909,-3.70499,13.86,Private room,2,1,2,2,0,0,0,0,0,0,0,0,0,0,30,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49046835,260404864,Daniela,0.0,0.0,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.45264,-3.70506,49.5,Private room,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49055239,395626260,Beatriz,0.0,0.0,F,0,0,F,Madrid,San Andrés,Villaverde,40.34301,-3.71599,15.84,Private room,1,1,1,2,0,0,1,0,0,0,0,1,0,2,1,30,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.76
49074769,359624277,Carlos,0.0,0.0,F,1,1,T,Madrid,El Viso,Chamartín,40.43829,-3.68945,108.9,Private room,2,1,1,2,0,0,1,0,0,0,0,0,1,2,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49094649,318756757,Anita,0.9,0.56,F,1,1,T,Madrid,Universidad,Centro,40.42299,-3.70514,34.65,Private room,2,1,1,0,0,0,1,0,0,0,0,1,1,3,1,1125,9,4.11,4.0,3.67,4.56,4.22,5.0,4.0,T,F,2.14
49164485,34626644,Palacio PL Del Conde De Miranda,0.8,0.74,F,12,12,T,Madrid,Justicia,Centro,40.42376,-3.69623,49.5,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,29,300,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.29
49170269,33664080,Mayra,0.95,0.86,T,2,2,T,Madrid,Vista Alegre,Carabanchel,40.37898,-3.75496,10.89,Private room,1,1,1,2,0,0,0,0,0,0,0,1,0,1,6,60,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.79
49213755,129363580,Clau,0.33,0.33,F,4,4,T,Madrid,Ventas,Ciudad Lineal,40.43234,-3.64952,48.51,Entire place,4,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49225048,199961930,Liseth,1.0,0.75,F,1,1,F,Madrid,San Fermín,Usera,40.3745,-3.68998,34.65,Private room,2,1,3,1,0,0,1,0,0,0,0,0,0,1,1,10,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.24
49254137,82689784,Paola,1.0,0.0,F,0,0,F,Madrid,Valdezarza,Moncloa - Aravaca,40.46626,-3.71598,19.8,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49273702,396970215,Maria Jose,0.0,0.0,F,1,1,F,Madrid,Arcos,San Blas - Canillejas,40.42343,-3.61646,17.82,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49332463,153392256,Neiva,0.0,1.0,F,0,0,F,Madrid,San Andrés,Villaverde,40.34914,-3.71517,19.8,Private room,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49340970,398008124,Alexander,0.5,0.5,F,1,1,T,Madrid,Apostol Santiago,Hortaleza,40.47622,-3.66135,11.879999999999999,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,45,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49383789,398312596,Jorge,1.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.41339,-3.70351,69.3,Entire place,4,1,1,1,1,0,1,0,0,0,0,0,1,3,2,15,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.88
49414898,123043268,Jakob,1.0,0.88,F,0,0,T,Madrid,Quintana,Ciudad Lineal,40.43912,-3.64216,21.78,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,14,12,4.67,4.75,4.42,4.75,4.58,4.42,4.33,T,F,2.65
49441131,398757147,Asia,0.92,1.0,F,0,0,T,Madrid,Acacias,Arganzuela,40.40299,-3.70612,19.8,Private room,1,1,1,1,0,0,1,0,0,0,0,1,1,3,1,1125,35,4.69,4.74,4.54,4.74,4.8,4.89,4.8,T,T,7.95
49460401,51293081,Concha,1.0,0.0,F,0,0,F,Madrid,Chopera,Arganzuela,40.39197,-3.69733,99.0,Entire place,5,1,2,2,0,0,1,0,0,0,0,0,0,1,7,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49474004,399014470,Rasha,1.0,1.0,F,1,1,F,Madrid,Sol,Centro,40.41696,-3.70582,75.24,Entire place,2,1,1,2,0,0,1,0,0,0,0,0,0,1,1,1125,4,3.25,2.75,2.75,3.75,4.0,5.0,3.25,T,T,1.09
49478796,216865393,David,0.7,0.0,F,1,1,T,Madrid,Valdeacederas,Tetuán,40.46907,-3.70751,11.879999999999999,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49483705,14654795,Monica,0.7,0.44,F,1,1,T,Madrid,Universidad,Centro,40.42203,-3.70246,68.31,Entire place,4,1,1,1,1,0,1,0,0,0,0,0,0,2,2,365,4,4.5,5.0,3.5,5.0,5.0,5.0,4.5,T,F,1.43
49484463,19506633,Gaby,0.0,0.83,F,1,1,T,Madrid,Cortes,Centro,40.41602,-3.70053,18.81,Private room,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,10,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.68
49485366,166804709,"Loic, Estelle & Co",1.0,0.77,F,219,219,T,Madrid,Sol,Centro,40.41558,-3.70575,109.89,Entire place,3,1,1,2,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49494059,80066676,Isabel,0.0,0.0,F,0,0,F,Madrid,Hispanoamérica,Chamartín,40.45225,-3.67238,79.2,Private room,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49498453,166803792,"Loic, Estelle & Co",1.0,0.7,F,183,183,T,Madrid,Palacio,Centro,40.40832,-3.71399,216.81,Entire place,4,1,2,2,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49513768,115445349,Ans,0.0,0.0,F,1,1,T,Madrid,Entrevías,Puente de Vallecas,40.38273,-3.67336,53.46,Entire place,6,1,2,3,0,0,0,0,0,0,0,0,0,0,15,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49535806,17836817,Fernando,1.0,0.0,F,1,1,F,Madrid,Palacio,Centro,40.41079,-3.71025,54.45,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49554903,142946500,"Loic, Estelle & Co",1.0,0.74,F,185,185,T,Madrid,Embajadores,Centro,40.40885,-3.70746,128.7,Entire place,3,1,1,2,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49570668,209279917,Gianfranco,0.0,0.0,F,1,1,T,Madrid,Palomeras Sureste,Puente de Vallecas,40.39159,-3.6363,29.7,Private room,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49574462,142955738,"Loic, Estelle & Co",1.0,0.73,F,205,205,T,Madrid,Sol,Centro,40.42016,-3.70733,312.84,Entire place,5,2,2,3,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49635126,400344025,Oana,1.0,1.0,F,0,0,F,Madrid,Palacio,Centro,40.41107,-3.71514,159.39,Entire place,6,2,3,3,1,0,1,0,0,0,0,0,1,3,1,1125,6,5.0,5.0,4.83,5.0,5.0,5.0,5.0,T,T,1.96
49649546,394091649,Joseanny,1.0,0.5,F,1,1,T,Madrid,San Isidro,Carabanchel,40.39671,-3.73365,19.8,Private room,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49708027,400903575,Derwin Jose,0.71,1.0,F,1,1,T,Madrid,Sol,Centro,40.41497,-3.70645,54.45,Entire place,3,1,1,2,0,0,1,0,0,0,0,0,0,1,1,365,1,4.0,3.0,4.0,5.0,5.0,5.0,3.0,T,F,0.27
49748269,401212130,Sofia,0.0,0.0,F,1,1,F,Madrid,Lista,Salamanca,40.43085,-3.67272,24.75,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,30,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49750781,368727796,Carmen,1.0,0.9,F,4,4,T,Madrid,Embajadores,Centro,40.40984,-3.7011,48.51,Entire place,4,1,1,2,0,0,1,0,0,0,0,0,0,1,2,120,2,4.5,4.5,4.0,5.0,5.0,5.0,4.0,T,F,1.4
49767763,28168739,David,0.0,0.0,F,0,0,F,Madrid,Embajadores,Centro,40.4062,-3.7016,59.4,Entire place,3,1,1,2,0,0,1,0,0,0,0,0,0,1,2,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49767844,374783006,Cristina,0.0,0.0,F,1,1,F,Madrid,Cármenes,Latina,40.40663,-3.72319,39.6,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49770606,372778203,Cielo Madrid,0.98,1.0,F,0,0,T,Madrid,San Isidro,Carabanchel,40.39049,-3.7332,105.92999999999999,Entire place,5,2,2,2,1,0,1,0,0,0,0,0,0,2,1,1125,3,5.0,5.0,5.0,5.0,5.0,4.0,5.0,T,T,0.8
49791390,401398356,Yaeguer,1.0,1.0,F,0,0,T,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.47127,-3.72943,66.33,Entire place,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,8,5.0,4.75,4.88,4.88,4.88,4.63,5.0,T,T,2.89
49792235,76275806,Amanda,0.7,0.75,F,0,0,T,Madrid,Prosperidad,Chamartín,40.44294,-3.67165,99.0,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,30,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.78
49803851,399808799,Margarita,1.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.41679,-3.70972,84.15,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49820481,245632072,Victoria,1.0,0.92,F,1,1,T,Madrid,Portazgo,Puente de Vallecas,40.38362,-3.64986,42.57,Entire place,3,1,1,2,0,0,0,0,0,0,0,1,1,2,2,365,4,4.5,4.25,5.0,4.5,4.5,4.25,4.5,T,F,1.15
49832380,9119169,Natalia,1.0,0.55,F,0,0,T,Madrid,Valdefuentes,Hortaleza,40.48859,-3.66697,74.25,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,1,3,1,30,7,4.86,4.86,4.57,5.0,5.0,4.71,5.0,T,F,2.53
49872875,24938537,Beatriz,1.0,1.0,T,1,1,T,Madrid,Entrevías,Puente de Vallecas,40.38195,-3.67326,52.47,Entire place,6,1,3,4,0,0,0,0,0,0,0,1,1,2,4,60,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,1.3
49883664,308171165,Andrea,1.0,0.83,F,1,1,T,Madrid,Quintana,Ciudad Lineal,40.43755,-3.64601,29.7,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49887102,166801056,"Loic, Estelle & Co",0.98,0.7,F,157,157,T,Madrid,Sol,Centro,40.41524,-3.70759,133.65,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49896310,190756994,Andrea,0.0,1.0,F,2,2,F,Madrid,Lista,Salamanca,40.42932,-3.67909,34.65,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49903318,75589188,Raquel,1.0,1.0,F,0,0,T,Madrid,Guindalera,Salamanca,40.4362,-3.67269,42.57,Entire place,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,90,1,4.0,4.0,5.0,5.0,5.0,4.0,4.0,T,F,0.36
49939102,173098342,Franco,0.0,1.0,F,3,3,T,Madrid,Lista,Salamanca,40.43031,-3.67489,162.35999999999999,Entire place,4,2,2,2,1,0,0,0,0,0,0,0,0,1,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
49975333,403014011,Biju,1.0,1.0,F,1,1,T,Madrid,Nueva España,Chamartín,40.45962,-3.67382,24.75,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
49977404,74178457,Angela,0.8,0.38,F,5,5,F,Madrid,Argüelles,Moncloa - Aravaca,40.43111,-3.71677,43.56,Entire place,2,1,1,1,1,0,0,0,0,0,0,0,1,2,58,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,1.02
50013398,193217457,Engy,1.0,0.0,F,1,1,T,Madrid,Castellana,Salamanca,40.43464,-3.68154,103.95,Entire place,1,1,1,1,1,0,1,0,0,0,0,0,0,2,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50033799,397087982,Jose Carlos,0.5,0.17,F,1,1,T,Madrid,Goya,Salamanca,40.42648,-3.67436,39.6,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,14,365,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,T,F,0.52
50038079,403594018,Maria Luisa,0.2,0.0,F,0,0,F,Madrid,Hispanoamérica,Chamartín,40.45736,-3.68394,79.2,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,3,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
50052898,403728317,Daniel,1.0,1.0,F,0,0,T,Madrid,Cortes,Centro,40.41322,-3.69928,19.8,Shared room,2,1,1,1,0,1,1,0,0,0,0,0,1,3,2,30,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,4.0
50053386,24681259,Vanessa,0.0,0.0,F,1,1,F,Madrid,Lista,Salamanca,40.43243,-3.67454,19.8,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50057661,387892267,Juan,1.0,1.0,F,2,2,F,Madrid,Universidad,Centro,40.42753,-3.70402,172.26,Entire place,10,3,5,5,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
50064035,41396404,Guillermo,0.43,0.0,F,1,1,F,Madrid,Cuatro Caminos,Tetuán,40.44768164135569,-3.7004626156605775,44.55,Private room,2,1,1,1,1,0,1,0,0,0,0,0,1,3,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
50083592,63237689,Elmo,1.0,0.0,T,2,2,T,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.46933,-3.726,69.3,Private room,2,1,2,2,1,0,0,0,0,1,0,0,0,2,7,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50107967,404273525,Rafael,1.0,1.0,F,0,0,T,Madrid,Palos de Moguer,Arganzuela,40.40462,-3.69086,77.22,Entire place,4,1,1,1,1,0,1,0,0,0,0,1,0,3,5,60,5,4.8,5.0,4.8,4.8,5.0,5.0,4.8,T,F,1.95
50109865,403902850,Yecenia,0.0,0.0,F,0,0,T,Madrid,Cuatro Caminos,Tetuán,40.45547,-3.70035,34.65,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50110054,199036917,Hugues,0.0,0.33,F,0,0,T,Madrid,Goya,Salamanca,40.42777,-3.67479,34.65,Private room,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,30,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.33
50118280,162571493,Tamara,0.0,0.0,F,0,0,F,Madrid,Pinar del Rey,Hortaleza,40.47425,-3.65372,49.5,Private room,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50141654,175721299,Carles,0.92,1.0,F,1,1,T,Madrid,Arapiles,Chamberí,40.43131,-3.70836,38.61,Entire place,2,1,1,1,1,0,0,0,0,0,0,0,1,2,1,365,3,3.0,4.0,3.33,2.67,2.33,4.33,3.0,T,T,1.43
50144944,404543043,Maria,0.44,1.0,F,0,0,F,Madrid,Justicia,Centro,40.41949735905308,-3.694891330040712,495.0,Entire place,7,5,5,7,1,0,1,0,0,0,0,0,1,3,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50154729,311177543,Horacio,1.0,0.81,F,0,0,F,Madrid,San Diego,Puente de Vallecas,40.39446,-3.66994,29.7,Entire place,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,1125,6,5.0,4.83,3.5,5.0,4.67,4.67,4.83,T,F,1.82
50155557,369198464,Miguel,1.0,1.0,F,0,0,F,Madrid,Chopera,Arganzuela,40.39532,-3.70067,19.8,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.39
50162153,348603467,Elena,1.0,0.93,F,2,2,F,Madrid,Castillejos,Tetuán,40.45721079061666,-3.6908811165286046,24.75,Private room,1,1,1,0,1,0,1,0,0,0,0,0,0,2,30,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50176056,129217808,Jemyka,0.1,0.5,F,2,2,T,Madrid,Legazpi,Arganzuela,40.38991,-3.69538,23.759999999999998,Private room,2,1,1,1,0,1,1,0,0,0,0,0,1,3,1,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
50183786,405024972,Paula,0.0,0.0,F,0,0,F,Madrid,Sol,Centro,40.41785,-3.70165,119.78999999999999,Entire place,3,1,1,1,0,0,1,0,0,0,0,0,1,2,1,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,T,F,1.0
50204821,405214174,Juan Carlos,0.0,0.0,F,0,0,T,Madrid,Justicia,Centro,40.42616,-3.69292,67.32,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,1,2,1,1125,4,4.5,5.0,5.0,4.75,4.25,5.0,4.5,T,T,1.71
50224298,31335415,Monica,1.0,1.0,F,0,0,F,Madrid,Rios Rosas,Chamberí,40.44054,-3.69294,69.3,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,3,70,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.46
50241803,185640248,David,0.6,0.79,F,0,0,F,Madrid,Opañel,Carabanchel,40.39073,-3.71845,19.8,Private room,2,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1125,6,5.0,5.0,4.83,5.0,5.0,5.0,5.0,T,F,2.81
