id,listing_id,host_id,host_name,city,district,neighbourhood,latitude,longitude,house_type,bathrooms,bedrooms,amenity_score,monthly_earning_€,type
3435,49108309,394938081,Homelikes,Madrid,Carabanchel,San Isidro,40.39101,-3.73534,Flat,1.0,2,2,22008.9375,airbnb
3436,50588904,144988809,Maud,Madrid,Carabanchel,San Isidro,40.39462,-3.73474,Room,1.0,1,3,3151.9125,airbnb
3437,51423288,205908088,Rocio,Madrid,Carabanchel,San Isidro,40.39927,-3.73223,Room,1.0,1,0,172.92,airbnb
3438,52382148,106947145,Lesley,Madrid,Carabanchel,San Isidro,40.39397,-3.7246,Room,1.0,1,1,707.85,airbnb
3439,52302632,3101644,Ricard,Madrid,Carabanchel,San Isidro,40.39598,-3.72871,Room,1.0,1,4,484.6875,airbnb
3440,52962541,91783828,Joseluis,Madrid,Carabanchel,San Isidro,40.399483,-3.720992,Flat,1.0,2,2,575.0250000000001,airbnb
3441,53226774,147191702,Alexis,Madrid,Carabanchel,San Isidro,40.39184,-3.73183,Room,1.0,1,1,1457.445,airbnb
3442,53245851,428061450,Cielo,Madrid,Carabanchel,San Isidro,40.38999,-3.73335,Flat,1.0,1,2,14591.775,airbnb
3443,548520124802401692,442242814,Elisabet,Madrid,Carabanchel,San Isidro,40.39558,-3.73197,Flat,1.0,1,3,2475.825,airbnb
3444,574333118243583155,435300021,Orlando,Madrid,Carabanchel,San Isidro,40.39622,-3.72508,Flat,1.0,1,3,3099.8,airbnb
3445,590257480633569937,48742680,María,Madrid,Carabanchel,San Isidro,40.396227749617125,-3.718955847935049,Room,2.0,1,1,632.8575,airbnb
3446,604816851796440640,185467484,Mery,Madrid,Carabanchel,San Isidro,40.397019847558624,-3.730157968521804,Room,1.0,1,3,821.7,airbnb
3447,607776795455111215,419753877,Marsia Isabel,Madrid,Carabanchel,San Isidro,40.39282794482926,-3.7306512775338216,Room,1.0,1,0,178.2,airbnb
3448,607789494389701548,189201580,Gaby,Madrid,Carabanchel,San Isidro,40.3890982574581,-3.7327636477338832,Room,1.0,1,1,322.146,airbnb
3449,609355110539109144,630482,Raquel,Madrid,Carabanchel,San Isidro,40.39364955458491,-3.725253559704538,Flat,1.0,2,0,1583.01,airbnb
3450,612366112216041835,442946889,Juan Carlos,Madrid,Carabanchel,San Isidro,40.398607631397326,-3.722340431898351,Room,1.0,1,2,271.59,airbnb
3451,630523003114594249,238061469,Paola,Madrid,Carabanchel,San Isidro,40.398405444351255,-3.720696005745847,Flat,2.0,3,3,6955.41,airbnb
3452,631714047266838472,450475067,Glenda,Madrid,Carabanchel,San Isidro,40.39339259392845,-3.7383493940838166,Room,1.0,1,0,148.5,airbnb
3453,634535856625488639,9570275,Carmen,Madrid,Carabanchel,San Isidro,40.40058688548186,-3.721782693414936,Room,1.0,1,0,896.61,airbnb
3454,639616749234679981,441031714,Rosa,Madrid,Carabanchel,San Isidro,40.394363651766405,-3.724070575958618,Flat,1.0,1,0,549.78,airbnb
3455,641144366861703119,21529269,Sara,Madrid,Carabanchel,San Isidro,40.3899372,-3.7322529,Room,1.0,1,2,323.73,airbnb
3456,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1101.0,sale
3457,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,3,1815.0,sale
3458,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,718.0,sale
3459,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1387.0,sale
3460,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1166.0,sale
3461,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1101.0,sale
3462,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1101.0,sale
3463,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,897.0,sale
3464,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1215.0,sale
3465,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1060.0,sale
3466,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,967.0,sale
3467,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,1,652.0,sale
3468,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1321.0,sale
3469,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,5,2055.0,sale
3470,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2275.0,sale
3471,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1464.0,sale
3472,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1346.0,sale
3473,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1101.0,sale
3474,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1183.0,sale
3475,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1093.0,sale
3476,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,938.0,sale
3477,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1020.0,sale
3478,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,766.0,sale
3479,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,5,1264.0,sale
3480,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,1.0,2,5,2129.0,sale
3481,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1403.0,sale
3482,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1223.0,sale
3483,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1315.0,sale
3484,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,979.0,sale
3485,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,3.0,4,6,3332.0,sale
3486,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,6,1427.0,sale
3487,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,1,3,1427.0,sale
3488,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,3,2243.0,sale
3489,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,3,2341.0,sale
3490,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,2,3,1998.0,sale
3491,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2406.0,sale
3492,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,2.0,2,4,3222.0,sale
3493,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,1,3,1387.0,sale
3494,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2773.0,sale
3495,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,3,2520.0,sale
3496,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,1,3,1476.0,sale
3497,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2651.0,sale
3498,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2577.0,sale
3499,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,1,3,1346.0,sale
3500,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2708.0,sale
3501,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,3,2292.0,sale
3502,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,4,2594.0,sale
3503,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Unknown,1.0,0,3,734.0,sale
3504,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1338.0,sale
3505,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1958.0,sale
3506,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,897.0,sale
3507,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1315.0,sale
3508,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1876.0,sale
3509,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,5,1876.0,sale
3510,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,930.0,sale
3511,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1223.0,sale
3512,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,5,5,2569.0,sale
3513,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1142.0,sale
3514,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,1.0,3,4,2129.0,sale
3515,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,0,1211.0,sale
3516,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1386.0,sale
3517,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1211.0,sale
3518,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,962.0,sale
3519,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,4,5,1256.0,sale
3520,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,978.0,sale
3521,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,4,3,1126.0,sale
3522,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,979.0,sale
3523,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1126.0,sale
3524,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,4,3,1183.0,sale
3525,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1786.0,sale
3526,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1786.0,sale
3527,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1114.0,sale
3528,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,995.0,sale
3529,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,5,1958.0,sale
3530,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,6,1713.0,sale
3531,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1114.0,sale
3532,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,1,979.0,sale
3533,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1101.0,sale
3534,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,2284.0,sale
3535,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1207.0,sale
3536,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1615.0,sale
3537,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1044.0,sale
3538,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,979.0,sale
3539,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,4,2447.0,sale
3540,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,5,1631.0,sale
3541,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1631.0,sale
3542,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1223.0,sale
3543,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1109.0,sale
3544,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,4,1403.0,sale
3545,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,897.0,sale
3546,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1109.0,sale
3547,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1183.0,sale
3548,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,978.0,sale
3549,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,866.0,sale
3550,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,2,4,1223.0,sale
3551,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,971.0,sale
3552,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1183.0,sale
3553,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,5,3181.0,sale
3554,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,0,1036.0,sale
3555,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,1,720.0,sale
3556,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1542.0,sale
3557,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1468.0,sale
3558,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1305.0,sale
3559,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1060.0,sale
3560,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,1.0,3,5,2129.0,sale
3561,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,House,2.0,5,0,3670.0,sale
3562,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,4,808.0,sale
3563,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1020.0,sale
3564,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Unknown,2.0,0,4,3263.0,sale
3565,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,1.0,2,7,1958.0,sale
3566,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1297.0,sale
3567,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1060.0,sale
3568,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1109.0,sale
3569,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1427.0,sale
3570,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,5,3059.0,sale
3571,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,978.0,sale
3572,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,2,5,2137.0,sale
3573,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,0,720.0,sale
3574,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,2121.0,sale
3575,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,5,1591.0,sale
3576,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1958.0,sale
3577,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,856.0,sale
3578,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,0,924.0,sale
3579,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,0,979.0,sale
3580,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,House,2.0,5,0,2162.0,sale
3581,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,House,2.0,2,2,1631.0,sale
3582,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1305.0,sale
3583,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1297.0,sale
3584,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,7,2,2039.0,sale
3585,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1444.0,sale
3586,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1134.0,sale
3587,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1020.0,sale
3588,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,856.0,sale
3589,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,954.0,sale
3590,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,5,1444.0,sale
3591,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1101.0,sale
3592,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,5,1281.0,sale
3593,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Unknown,1.0,0,4,799.0,sale
3594,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,4,1386.0,sale
3595,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,3,2162.0,sale
3596,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1998.0,sale
3597,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,0,995.0,sale
3598,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,3,1713.0,sale
3599,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1223.0,sale
3600,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1403.0,sale
3601,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1223.0,sale
3602,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,1,1003.0,sale
3603,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,0,962.0,sale
3604,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1060.0,sale
3605,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,999.0,sale
3606,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1183.0,sale
3607,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,5,3,1835.0,sale
3608,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,5,1223.0,sale
3609,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,2,1214.0,sale
3610,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1060.0,sale
3611,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Unknown,1.0,0,3,1036.0,sale
3612,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,2,775.0,sale
3613,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1403.0,sale
3614,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,2,1297.0,sale
3615,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1114.0,sale
3616,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Lofts,2.0,3,4,2162.0,sale
3617,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,2,3,979.0,sale
3618,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,987.0,sale
3619,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,938.0,sale
3620,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,5,2529.0,sale
3621,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,6,2814.0,sale
3622,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1315.0,sale
3623,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1040.0,sale
3624,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,1,2,775.0,sale
3625,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,5,1623.0,sale
3626,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,938.0,sale
3627,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,6,3548.0,sale
3628,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1444.0,sale
3629,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1114.0,sale
3630,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,4,6,2569.0,sale
3631,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,4,3,1745.0,sale
3632,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1509.0,sale
3633,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,1,1315.0,sale
3634,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1060.0,sale
3635,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,5,1680.0,sale
3636,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Unknown,1.0,0,4,1052.0,sale
3637,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,3,1044.0,sale
3638,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,2121.0,sale
3639,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,3,1386.0,sale
3640,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,2.0,3,2,2121.0,sale
3641,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1631.0,sale
3642,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,1,938.0,sale
3643,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,4,1467.0,sale
3644,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,1370.0,sale
3645,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,2,4,2121.0,sale
3646,2222,2222,Unknown,Madrid,Carabanchel,Vista Alegre,40.3886,-3.7378,Flat,1.0,3,2,1688.0,sale
